,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
18153,Yahya Kemal,41.0852399,28.987206,bursa kebap evi,41.08626378856273,28.981995860066394,Steakhouse
18154,Yahya Kemal,41.0852399,28.987206,MACFit,41.08642063528925,28.981937436777002,Gym / Fitness Center
18155,Yahya Kemal,41.0852399,28.987206,Etobur Tantuni & Kebap,41.08638991730525,28.981914744700422,Kebab Restaurant
18156,Yahya Kemal,41.0852399,28.987206,Hotiç Genel Merkez,41.085258051516874,28.9835222494581,Shoe Store
18157,Yahya Kemal,41.0852399,28.987206,Arby's,41.08639839646893,28.98189419093668,Fast Food Restaurant
18158,Yahya Kemal,41.0852399,28.987206,Tavuk Dünyası,41.086370098144,28.981954244532027,Fried Chicken Joint
18159,Yahya Kemal,41.0852399,28.987206,HOTİÇ,41.084169518797026,28.984871068516846,Shoe Store
18160,Yahya Kemal,41.0852399,28.987206,Tuğba Pastaneleri,41.08299551529962,28.986151511698836,Breakfast Spot
18161,Yahya Kemal,41.0852399,28.987206,Axis Teras,41.08637885112694,28.982173245406862,Roof Deck
18162,Yahya Kemal,41.0852399,28.987206,Vanillya Nargile Cafe,41.08627367330843,28.983088209895058,Café
18163,Yahya Kemal,41.0852399,28.987206,Koton,41.086395423786755,28.981478132467345,Clothing Store
18164,Yahya Kemal,41.0852399,28.987206,Saloon Burger,41.08630143103244,28.982086205415108,Burger Joint
18165,Yahya Kemal,41.0852399,28.987206,AXiS Sıemens,41.08619051020634,28.98203331773429,Department Store
18166,Yahya Kemal,41.0852399,28.987206,axis avm playland,41.08637245178021,28.981833523425742,Bowling Alley
18167,Yahya Kemal,41.0852399,28.987206,Dominos Pizza,41.083593215206335,28.986054725651126,Pizza Place
18168,Yahya Kemal,41.0852399,28.987206,SARILAR ŞİRKET,41.08404853735581,28.985551638877066,Business Service
18169,Yahya Kemal,41.0852399,28.987206,Şahin Dekorasyon,41.08537292480469,28.988401412963867,Arts & Crafts Store
18170,Yahya Kemal,41.0852399,28.987206,kagithane koton,41.08415521306358,28.98531856985889,Clothing Store
18171,Yahya Kemal,41.0852399,28.987206,MediaMarkt,41.086425556964684,28.981818510098798,Electronics Store
18172,Yahya Kemal,41.0852399,28.987206,Bereket Döner,41.086389532654195,28.981862032857666,Doner Restaurant
18173,Yahya Kemal,41.0852399,28.987206,Tavvuk,41.08636432574049,28.981878137189977,Fried Chicken Joint
18174,Yahya Kemal,41.0852399,28.987206,Sarıyer Börekcisi,41.08337989933079,28.98629655812815,Breakfast Spot
18175,Yahya Kemal,41.0852399,28.987206,Popeyes Louisiana Kitchen,41.086375428265995,28.98191997163924,Fried Chicken Joint
18176,Yahya Kemal,41.0852399,28.987206,Külünkoğlu Pastahanesi,41.08697153704864,28.985534585058407,Bakery
18177,Yahya Kemal,41.0852399,28.987206,Cafe Lavanta,41.083335400206415,28.982995441433857,Café
18178,Yahya Kemal,41.0852399,28.987206,Uyum Market,41.08634661068432,28.982258577096676,Supermarket
18179,Yahya Kemal,41.0852399,28.987206,Ayazaga Ormani,41.08412715189747,28.990025358820198,Theme Park Ride / Attraction
18180,Yahya Kemal,41.0852399,28.987206,Alı Volkan Yılkın,41.0842450386456,28.990103592104123,Arts & Entertainment
18181,Yahya Kemal,41.0852399,28.987206,Yeditepe Cafe & Restaurant,41.08329141993357,28.982589346455025,Café
18182,Yahya Kemal,41.0852399,28.987206,Cinemaximum,41.086380562096195,28.982365841897757,Multiplex
18183,Yahya Kemal,41.0852399,28.987206,Tenis kortu,41.08538471437296,28.9906733837262,Tennis Court
18184,Yahya Kemal,41.0852399,28.987206,Night Tekel,41.082703,28.986303,Smoke Shop
18185,Yahya Kemal,41.0852399,28.987206,O ses Çiğköfte,41.0867866874934,28.99048011342535,Diner
18186,Yahya Kemal,41.0852399,28.987206,İstampa dijital baskı,41.085926,28.9832,Department Store
18187,Yahya Kemal,41.0852399,28.987206,Soner Baba,41.082487,28.990265,Snack Place
18188,Yahya Kemal,41.0852399,28.987206,metro şarküteri,41.08353311240748,28.982817319200358,Convenience Store
18189,Yahya Kemal,41.0852399,28.987206,BEYCE DÖNER,41.08640207324125,28.981872680103493,Turkish Restaurant
18190,Yahya Kemal,41.0852399,28.987206,Penti,41.08638,28.982103,Lingerie Store
18191,Yahya Kemal,41.0852399,28.987206,Şiporda,41.08886359713117,28.98474442272621,Gym
18192,Yahya Kemal,41.0852399,28.987206,HiraDev,41.088748931884766,28.989992141723633,IT Services
18193,Yahya Kemal,41.0852399,28.987206,Central Rent A Car HQ,41.083968754399336,28.98194946743266,Rental Car Location
18194,Yahya Kemal,41.0852399,28.987206,Yves Rocher Axis,41.08632219304503,28.98186228552293,Cosmetics Shop
18195,Yahya Kemal,41.0852399,28.987206,Sabri Özel,41.08636959605299,28.98188089433945,Men's Store
18196,Yahya Kemal,41.0852399,28.987206,Cafe Verde,41.083650619761805,28.981997875700642,Café
18197,Yahya Kemal,41.0852399,28.987206,KUTLU HOLDİNG,41.082722269221605,28.991764787934784,Convenience Store
18198,Yeşilce,41.095616899999996,29.000600800000004,Lezzet Köfte Ayse Ablanin Yeri,41.0961182783197,29.004515725198583,Snack Place
18199,Yeşilce,41.095616899999996,29.000600800000004,Aikimode,41.09355362242886,29.004157812862136,Martial Arts School
18200,Yeşilce,41.095616899999996,29.000600800000004,TROIKA Roasting Co.,41.09660364439397,29.005541507593414,Coffee Shop
18201,Yeşilce,41.095616899999996,29.000600800000004,Alcoholoco,41.09881590677809,29.003111638787125,Cocktail Bar
18202,Yeşilce,41.095616899999996,29.000600800000004,35 Hüsnü Baba,41.0951829812945,29.00528664666264,Kokoreç Restaurant
18203,Yeşilce,41.095616899999996,29.000600800000004,DANS FABRİKA,41.097512373347186,29.005638215173214,Dance Studio
18204,Yeşilce,41.095616899999996,29.000600800000004,Afiyet Et,41.09406484966376,29.000340247651504,Steakhouse
18205,Yeşilce,41.095616899999996,29.000600800000004,SanayiCo,41.094591256147396,29.005029938839588,Café
18206,Yeşilce,41.095616899999996,29.000600800000004,Lukapu - Fotokitap,41.092479129561255,29.00370096997739,Photography Lab
18207,Yeşilce,41.095616899999996,29.000600800000004,Gri Coffee&Sandwich,41.092010652018615,29.003097775612808,Café
18208,Yeşilce,41.095616899999996,29.000600800000004,Hebun Çorba,41.09456468454316,29.004383278187383,Soup Place
18209,Yeşilce,41.095616899999996,29.000600800000004,Acrodemy,41.09749130326436,29.005662462035826,Gym
18210,Yeşilce,41.095616899999996,29.000600800000004,Hummel,41.09510071391511,29.00519045700851,Clothing Store
18211,Yeşilce,41.095616899999996,29.000600800000004,Converse & Columbia,41.09543131818682,29.005427638944187,Shoe Store
18212,Yeşilce,41.095616899999996,29.000600800000004,Maşa,41.09946242196639,29.002118025940046,Turkish Restaurant
18213,Yeşilce,41.095616899999996,29.000600800000004,TatilSepeti,41.093694685874866,29.00334094141459,General Travel
18214,Yeşilce,41.095616899999996,29.000600800000004,Yuvam Büfe,41.097256195749246,29.00449569594639,Fast Food Restaurant
18215,Yeşilce,41.095616899999996,29.000600800000004,Wow Classes,41.097610862111196,29.00561390526757,Dance Studio
18216,Yeşilce,41.095616899999996,29.000600800000004,Havana Social House,41.09323473254249,29.003748858701105,Salsa Club
18217,Yeşilce,41.095616899999996,29.000600800000004,Hatay Ekol Künefe,41.09520292882999,29.00518172950427,Dessert Shop
18218,Yeşilce,41.095616899999996,29.000600800000004,Meşhur Erzurum Cağ Kebabı | Kemal Usta,41.09756665035809,28.999071417563254,Kebab Restaurant
18219,Yeşilce,41.095616899999996,29.000600800000004,Ata Lokantası,41.09709464760348,29.005493913259667,Turkish Home Cooking Restaurant
18220,Yeşilce,41.095616899999996,29.000600800000004,Argo cafe,41.09707556462021,29.004932172613398,Restaurant
18221,Yeşilce,41.095616899999996,29.000600800000004,7/70 Pizza&Burger,41.09223867971552,29.002510776934482,Burger Joint
18222,Yeşilce,41.095616899999996,29.000600800000004,İzmir Kokoreç,41.09522136547751,29.005299593637513,Kokoreç Restaurant
18223,Yeşilce,41.095616899999996,29.000600800000004,MAMAZONE Restaurant&Cafe,41.09176226775522,29.003244348900946,Restaurant
18224,Yeşilce,41.095616899999996,29.000600800000004,101 Production,41.098415956504354,29.00452136046976,Arcade
18225,Yeşilce,41.095616899999996,29.000600800000004,Nefist Cafe Restaurant,41.091749192090624,29.00335397446256,Bistro
18226,Yeşilce,41.095616899999996,29.000600800000004,MediaMarkt,41.09256463153801,29.004367589950558,Electronics Store
18227,Yeşilce,41.095616899999996,29.000600800000004,Yıldız Kebap,41.09988508412395,28.999010653236322,Turkish Restaurant
18228,Yeşilce,41.095616899999996,29.000600800000004,Sahil Balıkcısı Hasan Usta,41.09661914820923,28.997402083778937,Seafood Restaurant
18229,Yeşilce,41.095616899999996,29.000600800000004,Lezizce Cafe Restaurant,41.09919935129157,28.997997950077135,Restaurant
18230,Yeşilce,41.095616899999996,29.000600800000004,Murat Kafeterya & Kebap,41.09987171754761,29.00223223938517,Kebab Restaurant
18231,Yeşilce,41.095616899999996,29.000600800000004,Emirgan Sütiş,41.09911868770388,29.002680065460698,Breakfast Spot
18232,Yeşilce,41.095616899999996,29.000600800000004,İntrend,41.09558735097392,28.999000829625686,Boutique
18233,Yeşilce,41.095616899999996,29.000600800000004,Tarihi Sarıyer Börekçisi,41.099160201297664,29.003610475556275,Snack Place
18234,Yeşilce,41.095616899999996,29.000600800000004,inegöl birahanesi,41.09982730883492,28.999337643851778,Pub
18235,Yeşilce,41.095616899999996,29.000600800000004,kale oto servis,41.09688799083125,28.99708548301089,Auto Garage
18236,Yeşilce,41.095616899999996,29.000600800000004,keyf-i arena bilardo,41.09288657965275,28.998233472900424,Pool Hall
18237,Yeşilce,41.095616899999996,29.000600800000004,Özel Genç Efem Sürücü Kursu,41.0917967090284,28.999296403047566,Moving Target
18238,Yeşilce,41.095616899999996,29.000600800000004,Mavi Grup İletisim Atempo Teknik Servis,41.099208353174085,28.998386944551466,Electronics Store
18239,Yeşilce,41.095616899999996,29.000600800000004,Döner Bahçesi,41.099523,29.001903,Doner Restaurant
18240,Yeşilce,41.095616899999996,29.000600800000004,Urfam Ocakbaşı,41.099556279968056,29.002490007252206,Kebab Restaurant
18241,Yeşilce,41.095616899999996,29.000600800000004,Dijital Mühendislik Led Teknolojileri,41.09973627572753,29.002544490175197,Electronics Store
18242,Yeşilce,41.095616899999996,29.000600800000004,Rumeli İnteraktif,41.099871779763305,28.99914272291766,Business Service
18243,Yeşilce,41.095616899999996,29.000600800000004,Kumaş Fırsatı,41.09988589126065,28.999131917953488,Fabric Shop
18244,Yeşilce,41.095616899999996,29.000600800000004,kaya marketler zinciri ve halkasi,41.09142359294304,28.998614309679205,Convenience Store
18245,Atalar,40.904203100000004,29.172017600000004,Kasva Playstation Cafe,40.90323840128009,29.16912405664889,Arcade
18246,Atalar,40.904203100000004,29.172017600000004,Bafetto Pizza,40.901654,29.173379,Pizza Place
18247,Atalar,40.904203100000004,29.172017600000004,Çanakkale Şehitleri Parkı,40.90308708351713,29.174842822289126,Park
18248,Atalar,40.904203100000004,29.172017600000004,Filiz Et Mangal,40.9043530204724,29.1715396528942,BBQ Joint
18249,Atalar,40.904203100000004,29.172017600000004,Back To Coffee Roaster,40.90157837710344,29.173299401439632,Coffee Shop
18250,Atalar,40.904203100000004,29.172017600000004,Antikahve,40.90197054472696,29.167912652074353,Café
18251,Atalar,40.904203100000004,29.172017600000004,Atalar Boks,40.90425282422532,29.171944239678172,Gym / Fitness Center
18252,Atalar,40.904203100000004,29.172017600000004,Cappello Caffe,40.90630915568231,29.17664230070713,Italian Restaurant
18253,Atalar,40.904203100000004,29.172017600000004,Mir Borek Cafe,40.90404274010231,29.171666933330652,Café
18254,Atalar,40.904203100000004,29.172017600000004,AfriKahve,40.90141888422575,29.173824666492585,African Restaurant
18255,Atalar,40.904203100000004,29.172017600000004,dondurmacı ali usta,40.907852936608144,29.172150047720915,Ice Cream Shop
18256,Atalar,40.904203100000004,29.172017600000004,bizim fırın,40.904111090853185,29.173114776709944,Café
18257,Atalar,40.904203100000004,29.172017600000004,Çarşamba Pazarı,40.90312316056856,29.174776382824106,Farmers Market
18258,Atalar,40.904203100000004,29.172017600000004,Kartal Pelit,40.902614833823506,29.172992706298828,Café
18259,Atalar,40.904203100000004,29.172017600000004,Caroline Fitness Club,40.90079799542304,29.168191420326526,Gym / Fitness Center
18260,Atalar,40.904203100000004,29.172017600000004,Keyf-I Bodrum,40.901666195699214,29.173491636496504,Restaurant
18261,Atalar,40.904203100000004,29.172017600000004,Budakoğlu Pide Börek,40.90168733912049,29.167529383650628,Breakfast Spot
18262,Atalar,40.904203100000004,29.172017600000004,Club Nisbed,40.90453849650559,29.167415697432112,Nightclub
18263,Atalar,40.904203100000004,29.172017600000004,Roka Pasta & Cafe,40.901728061475694,29.173613899938996,Café
18264,Atalar,40.904203100000004,29.172017600000004,Gözükara,40.901622195645785,29.173471070812283,Soup Place
18265,Atalar,40.904203100000004,29.172017600000004,Özsüt,40.90009311930832,29.17254606967393,Café
18266,Atalar,40.904203100000004,29.172017600000004,Hicret Pastanesi,40.90197625134411,29.16790684728411,Breakfast Spot
18267,Atalar,40.904203100000004,29.172017600000004,Etboll steak house,40.90344385378256,29.175047247235494,Steakhouse
18268,Atalar,40.904203100000004,29.172017600000004,Locca playstation,40.90366813773354,29.17020469140812,Arcade
18269,Atalar,40.904203100000004,29.172017600000004,HA-ZEY ISI MÜH.İNŞ.EMLK.SAN.TİC.LTD.ŞTİ.,40.902594561051984,29.172032475471493,Business Service
18270,Atalar,40.904203100000004,29.172017600000004,atalar öz maraş dondurma çiğ köfte,40.904136827938636,29.172858142644877,Dessert Shop
18271,Atalar,40.904203100000004,29.172017600000004,Filiz Süper Market,40.90549930580074,29.169905948504137,Convenience Store
18272,Atalar,40.904203100000004,29.172017600000004,DuyGu'nun Dans Odası,40.905621533305364,29.16964477270877,Music Venue
18273,Atalar,40.904203100000004,29.172017600000004,Aslı sokak,40.906920453066476,29.1714482397465,Pedestrian Plaza
18274,Atalar,40.904203100000004,29.172017600000004,Salon 61 Cafe,40.90460382692102,29.16748418798864,Arts & Entertainment
18275,Atalar,40.904203100000004,29.172017600000004,KTML Spor Salonu,40.905302,29.176675,Basketball Court
18276,Atalar,40.904203100000004,29.172017600000004,Hanımeli Parkı,40.907395080875226,29.17447740304679,Park
18277,Atalar,40.904203100000004,29.172017600000004,Atalar Cocuk Parki,40.902519772335665,29.176378421124014,Park
18278,Atalar,40.904203100000004,29.172017600000004,Beyaz Köşk Pasta & Cafe,40.902556652768716,29.1765768341936,Bakery
18279,Atalar,40.904203100000004,29.172017600000004,5S Hobi RC MARKET,40.90501793803086,29.17765017251904,Auto Garage
18280,Cevizli,40.9100215,29.155963699999997,Nina Coffee & Bakery,40.909851522256616,29.154653235804286,Sandwich Place
18281,Cevizli,40.9100215,29.155963699999997,Kovan Spor Kültürü Merkezi,40.91315374664015,29.15403613439705,Basketball Court
18282,Cevizli,40.9100215,29.155963699999997,Es Voleybol SK Kovan SKM,40.913141682128796,29.154001424088023,Volleyball Court
18283,Cevizli,40.9100215,29.155963699999997,Estetik Gym,40.90735056048393,29.159978134870787,Gym
18284,Cevizli,40.9100215,29.155963699999997,Közde Eminönü Kahvecisi,40.90801477963002,29.160497100894585,Coffee Shop
18285,Cevizli,40.9100215,29.155963699999997,Panetto,40.91255683415155,29.160879244081897,Bakery
18286,Cevizli,40.9100215,29.155963699999997,Konyataş Etli Ekmek - Pide - Lahmacun,40.908397930094665,29.151032227118424,Turkish Restaurant
18287,Cevizli,40.9100215,29.155963699999997,Vodafone Cep Merkezi,40.90794,29.160436,Mobile Phone Shop
18288,Cevizli,40.9100215,29.155963699999997,Şafak Döner,40.91166030531321,29.155856460226232,Doner Restaurant
18289,Cevizli,40.9100215,29.155963699999997,Roccia Cafe,40.90837644315551,29.16133802172774,Café
18290,Cevizli,40.9100215,29.155963699999997,ÇINAR KOKOREÇ,40.90753583068054,29.15993212177216,Kokoreç Restaurant
18291,Cevizli,40.9100215,29.155963699999997,Gratis,40.9088794686819,29.161189348600782,Cosmetics Shop
18292,Cevizli,40.9100215,29.155963699999997,PİDDE Trabzon Pidecisi,40.90839395037568,29.161339171285647,Turkish Restaurant
18293,Cevizli,40.9100215,29.155963699999997,Dürüm©ü Akif Usta,40.91276463362456,29.160187999869745,Restaurant
18294,Cevizli,40.9100215,29.155963699999997,Vazo Suite Otel,40.91287236293108,29.1576457191591,Hotel
18295,Cevizli,40.9100215,29.155963699999997,Çuval Fırın,40.90834952186381,29.16093300508485,Bakery
18296,Cevizli,40.9100215,29.155963699999997,Marmara Et ve Izgara,40.91169125706151,29.151634656184704,BBQ Joint
18297,Cevizli,40.9100215,29.155963699999997,Tekbir Et Döner,40.90847168962411,29.16085034355161,Doner Restaurant
18298,Cevizli,40.9100215,29.155963699999997,Expose Cafe&Bistro,40.91247838024232,29.158107051159682,Café
18299,Cevizli,40.9100215,29.155963699999997,Irmak Çiğköfte & Kebap,40.90805267953676,29.160469848889115,Restaurant
18300,Cevizli,40.9100215,29.155963699999997,Huzur Restaurant&pub,40.91253765543239,29.15325756803985,Pub
18301,Cevizli,40.9100215,29.155963699999997,Ekmek Köy Fırını Pasta Cafe,40.90843813069475,29.160876095059038,Bakery
18302,Cevizli,40.9100215,29.155963699999997,Volina Patisserie & Cafe,40.90843395622052,29.160892800201335,Café
18303,Cevizli,40.9100215,29.155963699999997,Gur Market Zincirleri Depo,40.90867614746094,29.1516056060791,Convenience Store
18304,Cevizli,40.9100215,29.155963699999997,Ponçik Pasta,40.90833282470703,29.15123176574707,Café
18305,Cevizli,40.9100215,29.155963699999997,Carrafoursa,40.90772561985866,29.15131591383771,Big Box Store
18306,Cevizli,40.9100215,29.155963699999997,Pizza Hot Slice,40.905552,29.156399,Pizza Place
18307,Cumhuriyet,40.905888899999994,29.220686600000004,CazimCafe&Patisserie,40.90593529952022,29.21993013504293,Café
18308,Cumhuriyet,40.905888899999994,29.220686600000004,Giray Bulak Halı Saha Tesisleri,40.907422847399395,29.218824847966737,Athletics & Sports
18309,Cumhuriyet,40.905888899999994,29.220686600000004,Yakacık Yüzme Havuzu,40.90646122892555,29.22004878456491,Pool
18310,Cumhuriyet,40.905888899999994,29.220686600000004,Polat Restaurant,40.9097634649471,29.21905844607394,Restaurant
18311,Cumhuriyet,40.905888899999994,29.220686600000004,Genclik Spor İl Mudurlugu Yakacik Havuzu,40.90650515399234,29.21997633501573,Gym Pool
18312,Cumhuriyet,40.905888899999994,29.220686600000004,Yakacık İTO Spor Salonu,40.90746016642682,29.220903076334256,Basketball Court
18313,Cumhuriyet,40.905888899999994,29.220686600000004,Çorbacı Mecit Usta,40.9061430058298,29.22644921204621,Soup Place
18314,Cumhuriyet,40.905888899999994,29.220686600000004,Tepeli Konya Mutfağı,40.90259796494292,29.216669697023818,Turkish Restaurant
18315,Cumhuriyet,40.905888899999994,29.220686600000004,elif et-tavuk MANGAL,40.907569460983325,29.221206825768284,Wings Joint
18316,Cumhuriyet,40.905888899999994,29.220686600000004,Avrasya Spor Yuzme Kulubu,40.90658254353265,29.220094367249093,Pool
18317,Cumhuriyet,40.905888899999994,29.220686600000004,Zindan,40.90560125363036,29.222089348247522,Nightclub
18318,Cumhuriyet,40.905888899999994,29.220686600000004,BİM,40.90693128869331,29.220224911279654,Grocery Store
18319,Cumhuriyet,40.905888899999994,29.220686600000004,cagri eczanesi,40.908150490557134,29.22132252411443,Optical Shop
18320,Cumhuriyet,40.905888899999994,29.220686600000004,Çağrı Eczanesi,40.908147519738186,29.22129102581192,Pharmacy
18321,Cumhuriyet,40.905888899999994,29.220686600000004,Lagash Çiğköfte (1703 Furkan' ın Yeri),40.90892301251254,29.220649966866674,Fast Food Restaurant
18322,Cumhuriyet,40.905888899999994,29.220686600000004,Meşhur Çiğköfteci Ramazan Usta 😋,40.908934375212766,29.221150067881027,Café
18323,Cumhuriyet,40.905888899999994,29.220686600000004,Zeytinlik HAKMAR,40.909084,29.221514,Grocery Store
18324,Cumhuriyet,40.905888899999994,29.220686600000004,Lezizhan Çiğ Köfte Kartal,40.9080457660531,29.217114526855305,Cigkofte Place
18325,Cumhuriyet,40.905888899999994,29.220686600000004,Erzincan Mah Cuma Pazarı,40.90924802314847,29.2222227883037,ATM
18326,Cumhuriyet,40.905888899999994,29.220686600000004,HASBAHÇE ASLAN,40.90302518099824,29.223641718831377,Tree
18327,Cumhuriyet,40.905888899999994,29.220686600000004,Bahcelı konak cafe,40.90724673340242,29.225316039520667,Café
18328,Cumhuriyet,40.905888899999994,29.220686600000004,Tüysüzoğlu Fırın,40.90725685987301,29.22582351154003,Bakery
18329,Cumhuriyet,40.905888899999994,29.220686600000004,Ross cafe,40.907736462836546,29.22571805401685,Café
18330,Cumhuriyet,40.905888899999994,29.220686600000004,Mai Residence Burger King,40.90784897607008,29.225659044663292,Burger Joint
18331,Cumhuriyet,40.905888899999994,29.220686600000004,Sedasan Elektronik,40.90705842583246,29.2261330666822,Electronics Store
18332,Çavuşoğlu,40.8886904,29.1910827,Ayşegül Mutfakta,40.88779257772638,29.190632482548597,Café
18333,Çavuşoğlu,40.8886904,29.1910827,Kartalima Balık Restaurant,40.88721979811827,29.189458666825367,Seafood Restaurant
18334,Çavuşoğlu,40.8886904,29.1910827,Meyhane Leyla,40.888762729052736,29.18908376136678,Meyhane
18335,Çavuşoğlu,40.8886904,29.1910827,Çiğköftem,40.88842069600933,29.190378359145953,Cigkofte Place
18336,Çavuşoğlu,40.8886904,29.1910827,İkinci Bahar Meyhanesi,40.889012966383696,29.189026355418275,Meyhane
18337,Çavuşoğlu,40.8886904,29.1910827,Doğan Otomotiv,40.8889403641655,29.19097208488523,Rental Car Location
18338,Çavuşoğlu,40.8886904,29.1910827,Lokmacho Kartal,40.888067667572756,29.188038577489777,Dessert Shop
18339,Çavuşoğlu,40.8886904,29.1910827,Velhasıl Közde Kahve,40.88923815987368,29.187006869602303,Café
18340,Çavuşoğlu,40.8886904,29.1910827,Velhasıl-I Kelam,40.88920135908769,29.18702470004585,Café
18341,Çavuşoğlu,40.8886904,29.1910827,Çizgi Cafe&Bar&Restoran,40.88901136635198,29.188664030729537,Bar
18342,Çavuşoğlu,40.8886904,29.1910827,Turkcell İletişim Merkezi,40.8882971587248,29.189305078775448,Electronics Store
18343,Çavuşoğlu,40.8886904,29.1910827,The Mekan Kartal,40.889408795568194,29.188460273233275,Pub
18344,Çavuşoğlu,40.8886904,29.1910827,Paşa Döner Dürüm,40.88846880083399,29.188792310801354,Fried Chicken Joint
18345,Çavuşoğlu,40.8886904,29.1910827,Süslü Kardeşler Kuyumculuk,40.88871131462218,29.186465387036026,Jewelry Store
18346,Çavuşoğlu,40.8886904,29.1910827,Pembe Dükkan,40.889227293699115,29.187025984129576,Café
18347,Çavuşoğlu,40.8886904,29.1910827,Bi'kokoreç,40.88890252601712,29.187565826208733,Kokoreç Restaurant
18348,Çavuşoğlu,40.8886904,29.1910827,Cafemix•Restaurant•Patisserie,40.88935697380733,29.191294475366064,Restaurant
18349,Çavuşoğlu,40.8886904,29.1910827,Kitap Dünyası,40.89099032324989,29.190939755838734,Bookstore
18350,Çavuşoğlu,40.8886904,29.1910827,Papirüs Kitap Cafe,40.88848114713642,29.18832484834865,Café
18351,Çavuşoğlu,40.8886904,29.1910827,Melisa Pastanesi,40.88996013478095,29.190131783883956,Bakery
18352,Çavuşoğlu,40.8886904,29.1910827,ALIR Cafe | Restaurant,40.88845114932359,29.18656713263617,Café
18353,Çavuşoğlu,40.8886904,29.1910827,Ezo Türkü Bar,40.889572055714474,29.1906286987443,Pub
18354,Çavuşoğlu,40.8886904,29.1910827,Gratis,40.88877358277958,29.187945609111225,Cosmetics Shop
18355,Çavuşoğlu,40.8886904,29.1910827,Şah Balık Restaurant,40.88692472372237,29.189283451427507,Fish & Chips Shop
18356,Çavuşoğlu,40.8886904,29.1910827,Bey&Han Kebap Dürüm,40.88755820162318,29.191886404044006,Turkish Restaurant
18357,Çavuşoğlu,40.8886904,29.1910827,Beyrut Nostalji Kartal,40.88832522348152,29.189746500099414,Pub
18358,Çavuşoğlu,40.8886904,29.1910827,Zeplin,40.88874356092375,29.188764511976476,Bar
18359,Çavuşoğlu,40.8886904,29.1910827,Marmaray. Kartal İstasyonu,40.888129,29.191789,Train Station
18360,Çavuşoğlu,40.8886904,29.1910827,Deniz Cafe,40.88797362555607,29.18534373783785,Café
18361,Çavuşoğlu,40.8886904,29.1910827,26 A Kafe,40.88933983804223,29.189088122976838,Snack Place
18362,Çavuşoğlu,40.8886904,29.1910827,Çorbam,40.888327846281875,29.19024653937986,Soup Place
18363,Çavuşoğlu,40.8886904,29.1910827,Garage cafe & bar,40.888772697049625,29.18918060533293,Bar
18364,Çavuşoğlu,40.8886904,29.1910827,Doğa Pastanesi,40.8892612899703,29.190838551933222,Bakery
18365,Çavuşoğlu,40.8886904,29.1910827,Turkcell İletişim Merkezi,40.888406050804555,29.187617225714828,Electronics Store
18366,Çavuşoğlu,40.8886904,29.1910827,Fenerium,40.889606885962344,29.185507540401684,Sporting Goods Shop
18367,Çavuşoğlu,40.8886904,29.1910827,Hayat Kitap & Kırtasiye,40.88851231337312,29.186351668063846,Bookstore
18368,Çavuşoğlu,40.8886904,29.1910827,Kebapçı Uzunlar,40.89012203276674,29.18848951652197,Kebab Restaurant
18369,Çavuşoğlu,40.8886904,29.1910827,karadeniz balıkçısı nesim usta,40.88690651976979,29.189583382046088,Seafood Restaurant
18370,Çavuşoğlu,40.8886904,29.1910827,Arçelik,40.89126090797362,29.188834307839983,Electronics Store
18371,Çavuşoğlu,40.8886904,29.1910827,Vodafone Cep Merkezi,40.888522,29.18824,Mobile Phone Shop
18372,Çavuşoğlu,40.8886904,29.1910827,Agon Dans,40.88974923200621,29.185930610165492,Dance Studio
18373,Çavuşoğlu,40.8886904,29.1910827,Kartalspor Kulübü Derneği,40.89210002125841,29.192074294258358,Soccer Field
18374,Çavuşoğlu,40.8886904,29.1910827,Arçelik,40.88899612426758,29.186405181884766,Electronics Store
18375,Çavuşoğlu,40.8886904,29.1910827,İntiba,40.888715698848316,29.18596601769511,Steakhouse
18376,Çavuşoğlu,40.8886904,29.1910827,Yıldız Balık Restaurant,40.88882722411478,29.187928317251753,Seafood Restaurant
18377,Çavuşoğlu,40.8886904,29.1910827,Hasan Doğan Spor Kompleksi,40.89240923435281,29.189811802452954,Gym
18378,Çavuşoğlu,40.8886904,29.1910827,Buyuk Efes,40.887606648334675,29.185324463164946,Bar
18379,Çavuşoğlu,40.8886904,29.1910827,AS Erzincan Cafe&Restaurant,40.88839895615928,29.1871628743371,Café
18380,Çavuşoğlu,40.8886904,29.1910827,Kartal Market,40.89086178014859,29.18965944384366,Department Store
18381,Çavuşoğlu,40.8886904,29.1910827,Hasan Dogan Spor Kompleksi Yuzme Havuzu,40.89244783134041,29.18974395410442,Gym Pool
18382,Çavuşoğlu,40.8886904,29.1910827,Ünlü Gym & Fitness,40.89079104465217,29.188660700936868,Gym
18383,Çavuşoğlu,40.8886904,29.1910827,Tornado Bar Club,40.88940245997681,29.18540404798802,Bar
18384,Çavuşoğlu,40.8886904,29.1910827,Herkül Gym,40.891104390548314,29.189793788635647,Gym / Fitness Center
18385,Çavuşoğlu,40.8886904,29.1910827,Hobi Börek,40.89017774514291,29.1897250622455,Food
18386,Çavuşoğlu,40.8886904,29.1910827,Yeşil Cafe,40.89213261031286,29.192197418587686,Café
18387,Çavuşoğlu,40.8886904,29.1910827,Saray İşkembe,40.89174101433273,29.191590277967208,Soup Place
